id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult ;
58 ; 25 ; 2 ; 16.0 ; 100 ; true ; true ; 890 ; 2487 ; 494.7880608836658 ; 569.7759311359322 ; 710.2791282545132 ; 461.60406733344587 ; 1.0485928999740506 ; [Berlin, Prag, Wien, Budapest, Vilnius, Kischinau, Kiew, Nowgorod, Saransk, Kasan, Samara, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Moskau, Mins, StPetersburg, Kaliningrad, Warschau, Riga, Berlin]
59 ; 25 ; 2 ; 16.0 ; 100 ; true ; true ; 1000 ; 2444 ; 471.9704402442646 ; 580.2373773940662 ; 680.5221989000539 ; 461.60406733344587 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Vilnius, Kischinau, Kiew, Nowgorod, Saransk, Kasan, Samara, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Moskau, Mins, StPetersburg, Kaliningrad, Warschau, Riga, Berlin]
60 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 10 ; 12 ; 827.2448292859215 ; 999.4902696273139 ; 1211.4197860889224 ; 827.2448292859215 ; 1.2088319740398994 ; [Berlin, Samara, Riga, Wien, Wolgograd, Saransk, Kasan, Nowgorod, Moskau, Kischinau, Budapest, Sotschi, StPetersburg, Prag, Warschau, Vilnius, Kaliningrad, Rostow, Mins, Jekaterinenburg, Kiew, Berlin]
61 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 120 ; 63 ; 827.2448292859215 ; 1021.9950786931834 ; 1293.3287205718407 ; 827.2448292859215 ; 1.0 ; [Berlin, Samara, Riga, Wien, Wolgograd, Saransk, Kasan, Nowgorod, Moskau, Kischinau, Budapest, Sotschi, StPetersburg, Prag, Warschau, Vilnius, Kaliningrad, Rostow, Mins, Jekaterinenburg, Kiew, Berlin]
62 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 230 ; 67 ; 750.5860998448238 ; 1052.5660825475397 ; 1293.3287205718407 ; 750.5860998448238 ; 1.1021318266577893 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
63 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 340 ; 103 ; 842.3741019597112 ; 1052.828261161409 ; 1268.3380987427431 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
64 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 450 ; 63 ; 797.5891642325421 ; 1046.049403957327 ; 1262.1888903889717 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
65 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 560 ; 67 ; 801.4819217403041 ; 1093.2432974304468 ; 1317.4743836101575 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
66 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 670 ; 68 ; 857.3535600393072 ; 1101.7319257067506 ; 1366.9320845296018 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
67 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 780 ; 68 ; 841.5308325950003 ; 1006.7495312034458 ; 1278.9048389283341 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
68 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 890 ; 60 ; 803.2087404588307 ; 1018.3825735148788 ; 1277.4247776337297 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
69 ; 25 ; 2 ; 30.0 ; 1 ; true ; true ; 1000 ; 70 ; 841.5308325950003 ; 1087.8727442535032 ; 1253.1565938399874 ; 750.5860998448238 ; 1.0 ; [Berlin, Budapest, StPetersburg, Moskau, Samara, Jekaterinenburg, Wolgograd, Kasan, Rostow, Kiew, Mins, Wien, Sotschi, Nowgorod, Prag, Kaliningrad, Riga, Vilnius, Kischinau, Warschau, Saransk, Berlin]
70 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 10 ; 125 ; 705.9321963788193 ; 886.4772856487602 ; 1077.9499506408752 ; 705.9321963788193 ; 1.4165666407193833 ; [Berlin, Prag, Wien, Kischinau, Mins, Nowgorod, Rostow, Jekaterinenburg, Samara, Wolgograd, Kasan, Sotschi, Riga, Kaliningrad, Warschau, StPetersburg, Budapest, Kiew, Moskau, Saransk, Vilnius, Berlin]
71 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 120 ; 1283 ; 694.2019670397437 ; 829.1698982994698 ; 1026.1843655723876 ; 627.8995486773837 ; 1.1242756868766743 ; [Berlin, Vilnius, Mins, Moskau, Budapest, Warschau, Kaliningrad, Kiew, Kischinau, Sotschi, Kasan, Wolgograd, Samara, Jekaterinenburg, Saransk, Rostow, Nowgorod, Riga, StPetersburg, Wien, Prag, Berlin]
72 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 230 ; 1320 ; 631.6587845949834 ; 771.0409023321715 ; 991.4534859072072 ; 622.6851121525856 ; 1.0083741146576832 ; [Berlin, Wien, Prag, Budapest, Kaliningrad, Sotschi, Saransk, Kasan, Rostow, StPetersburg, Kiew, Moskau, Jekaterinenburg, Samara, Nowgorod, Wolgograd, Kischinau, Mins, Vilnius, Warschau, Riga, Berlin]
73 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 340 ; 1249 ; 631.878820984855 ; 749.1242400134225 ; 889.7848612669065 ; 583.067865410451 ; 1.0679462016213945 ; [Berlin, Prag, Wien, Budapest, Kiew, Kasan, Saransk, Samara, Wolgograd, Vilnius, Riga, Mins, StPetersburg, Nowgorod, Jekaterinenburg, Moskau, Sotschi, Rostow, Kischinau, Warschau, Kaliningrad, Berlin]
74 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 450 ; 1253 ; 713.6278902485736 ; 815.3746176094568 ; 1004.8467513900704 ; 583.067865410451 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kiew, Kasan, Saransk, Samara, Wolgograd, Vilnius, Riga, Mins, StPetersburg, Nowgorod, Jekaterinenburg, Moskau, Sotschi, Rostow, Kischinau, Warschau, Kaliningrad, Berlin]
75 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 560 ; 1266 ; 685.9308734150902 ; 782.0520789922898 ; 973.1446857013507 ; 567.7324489556621 ; 1.02701169623649 ; [Berlin, Prag, Budapest, Riga, StPetersburg, Kasan, Nowgorod, Jekaterinenburg, Samara, Saransk, Mins, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Moskau, Kiew, Wien, Kaliningrad, Warschau, Berlin]
76 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 670 ; 1299 ; 698.2850519497882 ; 827.4374340904512 ; 988.2170773104824 ; 567.7324489556621 ; 1.0 ; [Berlin, Prag, Budapest, Riga, StPetersburg, Kasan, Nowgorod, Jekaterinenburg, Samara, Saransk, Mins, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Moskau, Kiew, Wien, Kaliningrad, Warschau, Berlin]
77 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 780 ; 1213 ; 635.0584539365954 ; 736.2289643918572 ; 968.9765031119637 ; 567.7324489556621 ; 1.0 ; [Berlin, Prag, Budapest, Riga, StPetersburg, Kasan, Nowgorod, Jekaterinenburg, Samara, Saransk, Mins, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Moskau, Kiew, Wien, Kaliningrad, Warschau, Berlin]
78 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 890 ; 1192 ; 752.9160415490509 ; 882.5745213611318 ; 1092.103631947036 ; 567.7324489556621 ; 1.0 ; [Berlin, Prag, Budapest, Riga, StPetersburg, Kasan, Nowgorod, Jekaterinenburg, Samara, Saransk, Mins, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Moskau, Kiew, Wien, Kaliningrad, Warschau, Berlin]
79 ; 25 ; 2 ; 30.0 ; 51 ; true ; true ; 1000 ; 1198 ; 682.8980517285745 ; 822.0268923804969 ; 947.7168709740364 ; 567.7324489556621 ; 1.0 ; [Berlin, Prag, Budapest, Riga, StPetersburg, Kasan, Nowgorod, Jekaterinenburg, Samara, Saransk, Mins, Vilnius, Kischinau, Sotschi, Rostow, Wolgograd, Moskau, Kiew, Wien, Kaliningrad, Warschau, Berlin]
80 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 10 ; 222 ; 752.1381094437124 ; 826.6152735330362 ; 939.5594578986987 ; 680.1857384411855 ; 1.4701866615018249 ; [Berlin, Prag, Budapest, Wien, Warschau, Kaliningrad, Kischinau, Moskau, Vilnius, Nowgorod, Wolgograd, Kasan, Saransk, Samara, Sotschi, Jekaterinenburg, Mins, Kiew, StPetersburg, Riga, Rostow, Berlin]
81 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 120 ; 2475 ; 564.8919763376048 ; 680.8104324183084 ; 870.6609217007208 ; 561.4771907131287 ; 1.2114218523770945 ; [Berlin, Kaliningrad, Wien, Budapest, Kischinau, Mins, Vilnius, Wolgograd, Kasan, Nowgorod, Moskau, Saransk, Samara, Jekaterinenburg, Sotschi, Rostow, StPetersburg, Riga, Kiew, Warschau, Prag, Berlin]
82 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 230 ; 2392 ; 631.6988591566457 ; 721.944686953523 ; 885.9523420766996 ; 504.39960742586203 ; 1.1131594522417547 ; [Berlin, Budapest, Kischinau, Vilnius, Kiew, Kasan, Nowgorod, Saransk, Samara, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Moskau, StPetersburg, Riga, Warschau, Kaliningrad, Mins, Wien, Prag, Berlin]
83 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 340 ; 2484 ; 496.5617510623285 ; 587.7680544087611 ; 790.1874346196246 ; 491.97051398277375 ; 1.025263899135881 ; [Berlin, Warschau, Kischinau, Kiew, Riga, Nowgorod, Moskau, Saransk, Kasan, Samara, Jekaterinenburg, Wolgograd, Sotschi, Rostow, StPetersburg, Mins, Vilnius, Kaliningrad, Wien, Budapest, Prag, Berlin]
84 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 450 ; 2412 ; 507.0180964216138 ; 614.1968921159901 ; 812.2347431771053 ; 487.70028422087483 ; 1.008755848417683 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
85 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 560 ; 2354 ; 559.9677257751008 ; 723.1715936247138 ; 938.1453149390127 ; 487.70028422087483 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
86 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 670 ; 2463 ; 528.3522611986132 ; 630.2006268131762 ; 797.4198355566574 ; 487.70028422087483 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
87 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 780 ; 2382 ; 583.484852864557 ; 700.1331460227813 ; 908.7727853360938 ; 487.70028422087483 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
88 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 890 ; 2331 ; 693.3969054207814 ; 790.5069917579397 ; 912.2584888449335 ; 487.70028422087483 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
89 ; 25 ; 2 ; 30.0 ; 100 ; true ; true ; 1000 ; 2356 ; 667.5822083412676 ; 752.8149912216442 ; 894.8606734157019 ; 487.70028422087483 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Mins, Riga, StPetersburg, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Nowgorod, Vilnius, Kiew, Kischinau, Warschau, Berlin]
90 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 10 ; 8 ; 765.5961523978431 ; 1022.023866949138 ; 1222.6359873862261 ; 765.5961523978431 ; 1.3061716635696317 ; [Berlin, Prag, Warschau, Kaliningrad, Kischinau, Sotschi, Rostow, Kiew, Nowgorod, Saransk, Kasan, Riga, StPetersburg, Budapest, Jekaterinenburg, Samara, Vilnius, Mins, Moskau, Wolgograd, Wien, Berlin]
91 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 120 ; 65 ; 765.5961523978431 ; 916.9147882968276 ; 1133.2810057850202 ; 765.5961523978431 ; 1.0 ; [Berlin, Prag, Warschau, Kaliningrad, Kischinau, Sotschi, Rostow, Kiew, Nowgorod, Saransk, Kasan, Riga, StPetersburg, Budapest, Jekaterinenburg, Samara, Vilnius, Mins, Moskau, Wolgograd, Wien, Berlin]
92 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 230 ; 92 ; 773.559722543584 ; 865.3565992593061 ; 1052.6290168809642 ; 755.0694340778628 ; 1.013941391142175 ; [Berlin, Prag, Wien, Vilnius, Kiew, Kasan, Jekaterinenburg, Samara, Kaliningrad, Sotschi, Rostow, Wolgograd, Mins, Warschau, Kischinau, Budapest, Saransk, Nowgorod, StPetersburg, Moskau, Riga, Berlin]
93 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 340 ; 61 ; 773.559722543584 ; 896.8462751290307 ; 1092.4434502549404 ; 755.0694340778628 ; 1.0 ; [Berlin, Prag, Wien, Vilnius, Kiew, Kasan, Jekaterinenburg, Samara, Kaliningrad, Sotschi, Rostow, Wolgograd, Mins, Warschau, Kischinau, Budapest, Saransk, Nowgorod, StPetersburg, Moskau, Riga, Berlin]
94 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 450 ; 61 ; 755.8709851436562 ; 862.1408868549836 ; 1092.4434502549404 ; 755.0694340778628 ; 1.0 ; [Berlin, Prag, Wien, Vilnius, Kiew, Kasan, Jekaterinenburg, Samara, Kaliningrad, Sotschi, Rostow, Wolgograd, Mins, Warschau, Kischinau, Budapest, Saransk, Nowgorod, StPetersburg, Moskau, Riga, Berlin]
95 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 560 ; 58 ; 752.9878919537275 ; 857.8084587086925 ; 1073.630419571485 ; 752.9878919537275 ; 1.0027643766206311 ; [Berlin, Prag, Wien, Wolgograd, Moskau, Mins, Samara, Jekaterinenburg, Nowgorod, Budapest, StPetersburg, Vilnius, Riga, Saransk, Kasan, Kiew, Rostow, Sotschi, Kischinau, Kaliningrad, Warschau, Berlin]
96 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 670 ; 74 ; 762.5321158768994 ; 875.7497032589653 ; 1073.630419571485 ; 752.9878919537275 ; 1.0 ; [Berlin, Prag, Wien, Wolgograd, Moskau, Mins, Samara, Jekaterinenburg, Nowgorod, Budapest, StPetersburg, Vilnius, Riga, Saransk, Kasan, Kiew, Rostow, Sotschi, Kischinau, Kaliningrad, Warschau, Berlin]
97 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 780 ; 70 ; 751.7851070130765 ; 877.6101513007114 ; 1073.630419571485 ; 723.6929765720341 ; 1.0404797563746668 ; [Berlin, Warschau, Kaliningrad, Kischinau, Sotschi, Rostow, Nowgorod, Saransk, Kasan, Riga, Vilnius, StPetersburg, Budapest, Jekaterinenburg, Samara, Mins, Kiew, Wolgograd, Moskau, Wien, Prag, Berlin]
98 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 890 ; 62 ; 652.3601985734182 ; 836.9127924398855 ; 1052.0616908647141 ; 646.9598767054691 ; 1.1186056548936465 ; [Berlin, Wien, Moskau, Kiew, Mins, Samara, Jekaterinenburg, Wolgograd, StPetersburg, Vilnius, Riga, Kasan, Saransk, Nowgorod, Rostow, Sotschi, Kischinau, Kaliningrad, Budapest, Warschau, Prag, Berlin]
99 ; 25 ; 6 ; 1.0 ; 1 ; true ; true ; 1000 ; 60 ; 652.3601985734182 ; 879.3033900062404 ; 1059.0372782490065 ; 646.9598767054691 ; 1.0 ; [Berlin, Wien, Moskau, Kiew, Mins, Samara, Jekaterinenburg, Wolgograd, StPetersburg, Vilnius, Riga, Kasan, Saransk, Nowgorod, Rostow, Sotschi, Kischinau, Kaliningrad, Budapest, Warschau, Prag, Berlin]
100 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 10 ; 114 ; 665.8709429793884 ; 750.8872149081504 ; 845.7472031405301 ; 664.8466680133013 ; 1.5041062069066329 ; [Berlin, Moskau, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Mins, Budapest, Kasan, Nowgorod, StPetersburg, Kaliningrad, Vilnius, Wien, Kischinau, Riga, Warschau, Prag, Berlin]
101 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 120 ; 1253 ; 664.8466680133013 ; 764.9288085481745 ; 874.4227016351775 ; 659.1754868976254 ; 1.0086034466214255 ; [Berlin, Warschau, Riga, Kischinau, Wien, Vilnius, Kaliningrad, StPetersburg, Nowgorod, Kasan, Mins, Budapest, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Moskau, Kiew, Prag, Berlin]
102 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 230 ; 1297 ; 664.8466680133013 ; 777.6966562782388 ; 845.7472031405301 ; 659.1754868976254 ; 1.0 ; [Berlin, Warschau, Riga, Kischinau, Wien, Vilnius, Kaliningrad, StPetersburg, Nowgorod, Kasan, Mins, Budapest, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Moskau, Kiew, Prag, Berlin]
103 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 340 ; 1235 ; 665.8709429793884 ; 760.6001918442912 ; 874.4227016351775 ; 659.1754868976254 ; 1.0 ; [Berlin, Warschau, Riga, Kischinau, Wien, Vilnius, Kaliningrad, StPetersburg, Nowgorod, Kasan, Mins, Budapest, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Moskau, Kiew, Prag, Berlin]
104 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 450 ; 1190 ; 630.1475956741543 ; 743.9076287034404 ; 839.7236292960307 ; 630.1475956741542 ; 1.0460652257070284 ; [Berlin, Prag, Warschau, Riga, Wien, Vilnius, Kaliningrad, StPetersburg, Nowgorod, Kasan, Kischinau, Budapest, Mins, Kiew, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Moskau, Berlin]
105 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 560 ; 1223 ; 630.1475956741542 ; 735.4146693958583 ; 839.7236292960307 ; 630.1475956741542 ; 1.0 ; [Berlin, Prag, Warschau, Riga, Wien, Vilnius, Kaliningrad, StPetersburg, Nowgorod, Kasan, Kischinau, Budapest, Mins, Kiew, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Saransk, Moskau, Berlin]
106 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 670 ; 1222 ; 572.3800775359982 ; 647.2787786076267 ; 750.1087962118099 ; 572.3800775359982 ; 1.100925102751367 ; [Berlin, Moskau, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Mins, Budapest, Kischinau, Kasan, Nowgorod, StPetersburg, Kaliningrad, Vilnius, Riga, Warschau, Wien, Prag, Berlin]
107 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 780 ; 1221 ; 564.562247170811 ; 664.3517647485844 ; 775.2130121426491 ; 564.562247170811 ; 1.0138475967962164 ; [Berlin, Vilnius, Moskau, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Mins, Budapest, Kischinau, Kasan, Nowgorod, StPetersburg, Kaliningrad, Riga, Warschau, Wien, Prag, Berlin]
108 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 890 ; 1177 ; 577.2982331464333 ; 664.5780620281272 ; 746.5375136480012 ; 564.562247170811 ; 1.0 ; [Berlin, Vilnius, Moskau, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Mins, Budapest, Kischinau, Kasan, Nowgorod, StPetersburg, Kaliningrad, Riga, Warschau, Wien, Prag, Berlin]
109 ; 25 ; 6 ; 1.0 ; 51 ; true ; true ; 1000 ; 1185 ; 564.562247170811 ; 653.1179636258944 ; 746.5375136480013 ; 564.562247170811 ; 1.0 ; [Berlin, Vilnius, Moskau, Saransk, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Kiew, Mins, Budapest, Kischinau, Kasan, Nowgorod, StPetersburg, Kaliningrad, Riga, Warschau, Wien, Prag, Berlin]
110 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 10 ; 209 ; 793.8414898157118 ; 856.4655621933297 ; 959.8727474633158 ; 793.8414898157117 ; 1.2596973234948294 ; [Berlin, Prag, Budapest, Kasan, Wien, Vilnius, Warschau, Kiew, Kaliningrad, Mins, Riga, Kischinau, StPetersburg, Nowgorod, Moskau, Samara, Jekaterinenburg, Sotschi, Rostow, Wolgograd, Saransk, Berlin]
111 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 120 ; 2292 ; 778.8990471368476 ; 860.5562586626627 ; 987.5213834567251 ; 778.8990471368476 ; 1.019184055666509 ; [Berlin, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Nowgorod, Kischinau, Riga, Mins, Kaliningrad, Kiew, Warschau, Vilnius, Wien, Kasan, StPetersburg, Budapest, Prag, Berlin]
112 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 230 ; 2374 ; 778.8990471368476 ; 852.9434811742159 ; 987.5213834567251 ; 778.8990471368476 ; 1.0 ; [Berlin, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Nowgorod, Kischinau, Riga, Mins, Kaliningrad, Kiew, Warschau, Vilnius, Wien, Kasan, StPetersburg, Budapest, Prag, Berlin]
113 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 340 ; 2349 ; 778.8990471368476 ; 871.36968501006 ; 987.5213834567251 ; 778.8990471368476 ; 1.0 ; [Berlin, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Nowgorod, Kischinau, Riga, Mins, Kaliningrad, Kiew, Warschau, Vilnius, Wien, Kasan, StPetersburg, Budapest, Prag, Berlin]
114 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 450 ; 2488 ; 784.5861696620613 ; 867.9710838568832 ; 987.5213834567251 ; 768.2937800316625 ; 1.0138036612827297 ; [Berlin, Wien, Vilnius, Warschau, Kiew, Kaliningrad, Mins, Riga, Kischinau, Nowgorod, Moskau, Samara, Jekaterinenburg, Sotschi, Rostow, Wolgograd, Saransk, Budapest, StPetersburg, Kasan, Prag, Berlin]
115 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 560 ; 2416 ; 778.8990471368476 ; 859.0730493999588 ; 987.5213834567251 ; 768.2937800316625 ; 1.0 ; [Berlin, Wien, Vilnius, Warschau, Kiew, Kaliningrad, Mins, Riga, Kischinau, Nowgorod, Moskau, Samara, Jekaterinenburg, Sotschi, Rostow, Wolgograd, Saransk, Budapest, StPetersburg, Kasan, Prag, Berlin]
116 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 670 ; 2291 ; 732.7846905827481 ; 812.5589752071386 ; 941.3364492385376 ; 732.7846905827481 ; 1.0484577392312546 ; [Berlin, Warschau, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Nowgorod, Kischinau, Riga, Kaliningrad, Kiew, Mins, Vilnius, Wien, Kasan, StPetersburg, Budapest, Prag, Berlin]
117 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 780 ; 2311 ; 732.7846905827481 ; 798.6145356441988 ; 941.3364492385376 ; 724.674958424406 ; 1.0111908546915631 ; [Berlin, Prag, Budapest, StPetersburg, Kasan, Wien, Mins, Kiew, Vilnius, Riga, Kischinau, Nowgorod, Moskau, Samara, Jekaterinenburg, Sotschi, Rostow, Wolgograd, Saransk, Warschau, Kaliningrad, Berlin]
118 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 890 ; 2314 ; 647.9668279332845 ; 708.0560408502793 ; 850.9020417279485 ; 647.9668279332845 ; 1.1183828047737954 ; [Berlin, Prag, Wien, Warschau, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Kischinau, Riga, Kaliningrad, Kiew, Mins, Vilnius, Nowgorod, Kasan, StPetersburg, Budapest, Berlin]
119 ; 25 ; 6 ; 1.0 ; 100 ; true ; true ; 1000 ; 2348 ; 647.9668279332845 ; 733.2264234490199 ; 850.9020417279485 ; 647.9668279332845 ; 1.0 ; [Berlin, Prag, Wien, Warschau, Saransk, Wolgograd, Rostow, Sotschi, Jekaterinenburg, Samara, Moskau, Kischinau, Riga, Kaliningrad, Kiew, Mins, Vilnius, Nowgorod, Kasan, StPetersburg, Budapest, Berlin]
120 ; 25 ; 6 ; 16.0 ; 1 ; true ; true ; 10 ; 16 ; 863.3595041320696 ; 1083.4185475614793 ; 1279.6311613517842 ; 863.3595041320696 ; 1.1582660470105026 ; [Berlin, StPetersburg, Mins, Wolgograd, Samara, Kasan, Nowgorod, Kischinau, Saransk, Rostow, Kiew, Wien, Prag, Riga, Moskau, Budapest, Kaliningrad, Vilnius, Warschau, Sotschi, Jekaterinenburg, Berlin]
